species,decimalLatitude,decimalLongitude,year
Ariolimax columbianus,52.371047,-126.814172,2021
Ariolimax columbianus,48.660317,-124.826408,2021
Ariolimax columbianus,47.84001,-122.587556,2021
Ariolimax columbianus,47.573842,-122.400008,2021
Ariolimax columbianus,50.29584,-122.823577,2021
Ariolimax columbianus,43.979104,-123.242662,2021
Ariolimax columbianus,49.330992,-122.987677,2021
Ariolimax columbianus,48.438117,-124.112825,2021
Ariolimax columbianus,49.401297,-123.468133,2021
Ariolimax columbianus,47.645492,-122.566833,2021
Ariolimax columbianus,41.850728,-123.908613,2021
Ariolimax columbianus,48.141533,-122.770728,2021
Ariolimax columbianus,48.669394,-122.621108,2021
Ariolimax columbianus,55.498722,-131.706147,2021
Ariolimax columbianus,48.692239,-122.652039,2021
Ariolimax columbianus,41.366835,-124.017869,2021
Ariolimax columbianus,57.461662,-134.885001,2021
Ariolimax columbianus,47.985155,-124.417929,2021
Ariolimax columbianus,49.023093,-123.828251,2021
Ariolimax columbianus,48.478012,-123.48594,2021
Ariolimax columbianus,49.199256,-122.565466,2021
Ariolimax columbianus,46.134243,-123.880465,2021
Ariolimax columbianus,48.901573,-121.892059,2021
Ariolimax columbianus,49.258411,-123.209953,2021
Ariolimax columbianus,45.925892,-123.966208,2021
Ariolimax columbianus,49.02303,-122.664463,2021
Ariolimax columbianus,46.862748,-122.285226,2021
Ariolimax columbianus,48.487,-123.343788,2021
Ariolimax columbianus,48.811505,-123.186705,2021
Ariolimax columbianus,49.141186,-122.284712,2021
Ariolimax columbianus,48.644792,-123.740364,2021
Ariolimax columbianus,48.77232,-123.095733,2021
Ariolimax columbianus,49.147981,-123.979303,2021
Ariolimax columbianus,47.98096,-124.412405,2021
Ariolimax columbianus,48.772572,-123.097305,2021
Ariolimax columbianus,47.447302,-122.493105,2021
Ariolimax columbianus,50.297212,-122.817638,2021
Ariolimax columbianus,45.540038,-122.729863,2021
Ariolimax columbianus,50.297242,-122.81762,2021
Ariolimax columbianus,50.216667,-125.05517,2021
Ariolimax columbianus,47.30278,-122.530753,2021
Ariolimax columbianus,45.922905,-123.967737,2021
Ariolimax columbianus,48.013159,-122.501624,2021
Ariolimax columbianus,49.01403,-122.464251,2021
Ariolimax columbianus,47.985419,-124.417732,2021
Ariolimax columbianus,45.474297,-122.719109,2021
Ariolimax columbianus,43.291981,-123.332602,2021
Ariolimax columbianus,45.660217,-122.84153,2021
Ariolimax columbianus,49.184091,-122.980617,2021
Ariolimax columbianus,49.246813,-122.377981,2021
Ariolimax columbianus,45.527645,-122.730837,2021
Ariolimax columbianus,49.22122,-123.978522,2021
Ariolimax columbianus,47.855721,-122.211911,2021
Ariolimax columbianus,46.126644,-123.370941,2021
Ariolimax columbianus,55.215697,-129.102219,2021
Ariolimax columbianus,43.473508,-123.479347,2021
Ariolimax columbianus,46.914283,-122.27597,2021
Ariolimax columbianus,49.055527,-123.806552,2021
Ariolimax columbianus,45.011467,-123.996772,2021
Ariolimax columbianus,45.483605,-122.512397,2021
Ariolimax columbianus,48.821285,-124.046811,2021
Ariolimax columbianus,49.012048,-122.462605,2021
Ariolimax columbianus,41.791028,-124.080383,2021
Ariolimax columbianus,48.832338,-125.134514,2021
Ariolimax columbianus,48.476336,-123.551369,2021
Ariolimax columbianus,46.427142,-123.906257,2021
Ariolimax columbianus,47.154517,-122.180944,2021
Ariolimax columbianus,45.541199,-122.731806,2021
Ariolimax columbianus,44.828378,-124.064343,2021
Ariolimax columbianus,47.128321,-122.854083,2021
Ariolimax columbianus,49.616558,-125.015786,2021
Ariolimax columbianus,45.708279,-122.435387,2021
Ariolimax columbianus,41.392784,-124.066952,2021
Ariolimax columbianus,48.811505,-123.186492,2021
Ariolimax columbianus,47.171803,-122.278076,2020
Ariolimax columbianus,49.035127,-122.727311,2021
Ariolimax columbianus,48.612331,-122.428644,2021
Ariolimax columbianus,49.189857,-123.855819,2021
Ariolimax columbianus,49.396398,-123.44595,2021
Ariolimax columbianus,49.243684,-124.947267,2021
Ariolimax columbianus,48.812337,-123.18663,2021
Ariolimax columbianus,49.155346,-122.520814,2021
Ariolimax columbianus,48.417058,-123.51543,2021
Ariolimax columbianus,48.094489,-123.521958,2021
Ariolimax columbianus,45.575958,-122.123239,2021
Ariolimax columbianus,44.727544,-124.052088,2021
Ariolimax columbianus,48.461219,-123.567839,2021
Ariolimax columbianus,49.28823,-124.28272,2021
Ariolimax columbianus,50.214896,-125.053478,2021
Ariolimax columbianus,48.939238,-123.58632,2021
Ariolimax columbianus,43.92638,-122.815483,2021
Ariolimax columbianus,49.293073,-124.928298,2021
Ariolimax columbianus,48.968194,-123.800413,2021
Ariolimax columbianus,49.148254,-121.792668,2021
Ariolimax columbianus,47.677467,-123.201003,2021
Ariolimax columbianus,48.61254,-122.428747,2021
Ariolimax columbianus,47.865005,-123.851326,2021
Ariolimax columbianus,47.653126,-122.56198,2021
Ariolimax columbianus,48.836621,-124.197932,2021
Ariolimax columbianus,48.489833,-123.340662,2021
Ariolimax columbianus,49.256375,-122.56208,2021
Ariolimax columbianus,49.731895,-123.140328,2021
Ariolimax columbianus,49.023896,-122.654874,2021
Ariolimax columbianus,49.227408,-123.972228,2021
Ariolimax columbianus,45.887792,-123.955114,2021
Ariolimax columbianus,47.519087,-121.833,2021
Ariolimax columbianus,48.418167,-122.568505,2021
Ariolimax columbianus,47.541293,-122.146004,2021
Ariolimax columbianus,48.597492,-124.356322,2021
Ariolimax columbianus,48.661442,-124.69721,2021
Ariolimax columbianus,43.982399,-123.097534,2021
Ariolimax columbianus,48.64538,-122.800592,2021
Ariolimax columbianus,48.519388,-123.517045,2021
Ariolimax columbianus,48.587503,-124.368789,2021
Ariolimax columbianus,46.17701,-123.493782,2021
Ariolimax columbianus,46.42667,-121.98411,2021
Ariolimax columbianus,40.943298,-124.12661,2019
Ariolimax columbianus,49.314533,-122.90673,2021
Ariolimax columbianus,49.33265,-123.003631,2021
Ariolimax columbianus,41.768295,-124.110689,2014
Ariolimax columbianus,47.495971,-122.018714,2021
Ariolimax columbianus,46.737476,-122.001644,2021
Ariolimax columbianus,43.345757,-124.332441,2019
Ariolimax columbianus,45.07922,-122.634026,2021
Ariolimax columbianus,41.78983,-124.084861,2018
Ariolimax columbianus,41.39676,-124.02568,2011
Ariolimax columbianus,41.378412,-124.015158,2018
Ariolimax columbianus,45.045948,-123.990204,2021
Ariolimax columbianus,47.91726,-122.114598,2021
Ariolimax columbianus,49.018003,-122.655717,2021
Ariolimax columbianus,45.742966,-123.935178,2021
Ariolimax columbianus,49.297501,-122.699509,2021
Ariolimax columbianus,41.095352,-124.152199,2021
Ariolimax columbianus,43.349347,-124.330195,2019
Ariolimax columbianus,48.773883,-121.60093,2021
Ariolimax columbianus,41.85263,-124.122764,2019
Ariolimax columbianus,41.851406,-123.908422,2018
Ariolimax columbianus,41.133839,-124.155403,2017
Ariolimax columbianus,40.869997,-124.069727,2021
Ariolimax columbianus,40.874868,-124.050429,2021
Ariolimax columbianus,48.077364,-121.932595,2021
Ariolimax columbianus,49.037515,-122.685697,2021
Ariolimax columbianus,49.272483,-122.873093,2021
Ariolimax columbianus,46.299999,-124.080002,2021
Ariolimax columbianus,41.323132,-124.078678,2015
Ariolimax columbianus,40.775654,-124.145989,2019
Ariolimax columbianus,54.305695,-130.311233,2021
Ariolimax columbianus,48.492279,-123.559334,2021
Ariolimax columbianus,41.651213,-124.119862,2009
Ariolimax columbianus,44.73867,-123.140869,2021
Ariolimax columbianus,48.482472,-123.550513,2021
Ariolimax columbianus,45.535347,-122.720688,2021
Ariolimax columbianus,48.477894,-123.532242,2021
Ariolimax columbianus,45.490009,-122.511921,2021
Ariolimax columbianus,48.334461,-122.690053,2021
Ariolimax columbianus,49.255763,-123.229767,2021
Ariolimax columbianus,40.876985,-124.067938,2018
Ariolimax columbianus,48.495717,-123.333862,2021
Ariolimax columbianus,46.67195,-121.039475,2021
Ariolimax columbianus,47.421563,-122.503256,2021
Ariolimax columbianus,41.797428,-124.085113,2013
Ariolimax columbianus,48.488613,-123.342728,2021
Ariolimax columbianus,47.651497,-122.172582,2021
Ariolimax columbianus,47.875953,-123.791083,2021
Ariolimax columbianus,41.4039,-124.0648,2016
Ariolimax columbianus,49.090033,-121.456107,2018
Ariolimax columbianus,41.139831,-124.151117,2020
Ariolimax columbianus,48.736836,-122.48083,2019
Ariolimax columbianus,45.532947,-122.714622,2021
Ariolimax columbianus,41.790669,-124.082744,2021
Ariolimax columbianus,49.144931,-122.930931,2021
Ariolimax columbianus,41.812664,-124.108246,2021
Ariolimax columbianus,48.076878,-121.757797,2021
Ariolimax columbianus,49.046639,-122.82193,2021
Ariolimax columbianus,47.505848,-123.327238,2021
Ariolimax columbianus,40.870598,-124.069298,2019
Ariolimax columbianus,40.878119,-124.078878,2018
Ariolimax columbianus,41.402455,-124.061386,2019
Ariolimax columbianus,40.876322,-124.075516,2019
Ariolimax columbianus,40.875307,-124.074236,2019
Ariolimax columbianus,41.373711,-124.013489,2021
Ariolimax columbianus,41.135078,-124.158761,2019
Ariolimax columbianus,49.022586,-122.656705,2021
Ariolimax columbianus,48.077364,-121.932595,2021
Ariolimax columbianus,49.126239,-123.059647,2021
Ariolimax columbianus,41.32442,-124.037308,2018
Ariolimax columbianus,40.859094,-124.049263,2018
Ariolimax columbianus,47.98082,-124.412105,2021
Ariolimax columbianus,49.297192,-122.699442,2021
Ariolimax columbianus,49.367838,-122.854605,2021
Ariolimax columbianus,45.575333,-122.128647,2021
Ariolimax columbianus,49.111282,-123.922449,2021
Ariolimax columbianus,43.966749,-123.109012,2021
Ariolimax columbianus,45.531912,-122.717628,2021
Ariolimax columbianus,41.135554,-124.155447,2019
Ariolimax columbianus,48.087672,-123.432305,2021
Ariolimax columbianus,40.872694,-124.072827,2019
Ariolimax columbianus,45.617204,-122.725179,2021
Ariolimax columbianus,49.276997,-122.517533,2021
Ariolimax columbianus,48.597336,-124.356369,2021
Ariolimax columbianus,48.471205,-123.512253,2021
Ariolimax columbianus,55.478675,-133.12213,2021
Ariolimax columbianus,44.172653,-123.157192,2021
Ariolimax columbianus,49.236127,-122.971376,2021
Ariolimax columbianus,40.777124,-124.146976,2018
Ariolimax columbianus,40.79252,-124.003368,2018
Ariolimax columbianus,49.847168,-125.09836,2021
Ariolimax columbianus,48.597225,-124.356322,2021
Ariolimax columbianus,48.977062,-123.810665,2021
Ariolimax columbianus,41.401648,-124.065009,2012
Ariolimax columbianus,49.4278,-124.664311,2021
Ariolimax columbianus,48.597289,-124.356308,2021
Ariolimax columbianus,40.428858,-123.96979,2018
Ariolimax columbianus,48.489002,-121.612885,2021
Ariolimax columbianus,48.436606,-123.549276,2021
Ariolimax columbianus,41.797428,-124.085113,2013
Ariolimax columbianus,40.879405,-124.061797,2018
Ariolimax columbianus,48.509485,-122.652583,2021
Ariolimax columbianus,41.124504,-124.150703,2021
Ariolimax columbianus,48.768242,-121.61345,2021
Ariolimax columbianus,41.139851,-124.152267,2015
Ariolimax columbianus,50.085733,-125.003314,2021
Ariolimax columbianus,49.018006,-122.649431,2021
Ariolimax columbianus,48.661942,-122.432134,2021
Ariolimax columbianus,47.828563,-123.044564,2020
Ariolimax columbianus,40.777189,-124.14807,2018
Ariolimax columbianus,48.509353,-122.652425,2021
Ariolimax columbianus,49.315003,-122.906128,2021
Ariolimax columbianus,45.471335,-122.753098,2021
Ariolimax columbianus,46.916375,-122.277267,2021
Ariolimax columbianus,45.46439,-122.646606,2021
Ariolimax columbianus,41.814063,-124.112039,2019
Ariolimax columbianus,41.403241,-124.062077,2021
Ariolimax columbianus,42.457794,-123.522591,2021
Ariolimax columbianus,46.187095,-123.816095,2021
Ariolimax columbianus,40.572022,-124.25525,2018
Ariolimax columbianus,40.890466,-124.060011,2017
Ariolimax columbianus,48.039192,-123.430572,2021
Ariolimax columbianus,48.097039,-123.556855,2021
Ariolimax columbianus,46.431037,-121.98482,2021
Ariolimax columbianus,49.487106,-123.226018,2021
Ariolimax columbianus,40.877327,-124.073458,2019
Ariolimax columbianus,49.298381,-122.699166,2021
Ariolimax columbianus,44.019139,-124.139397,2021
Ariolimax columbianus,48.599,-124.355361,2021
Ariolimax columbianus,47.653888,-122.561789,2021
Ariolimax columbianus,47.889637,-123.765366,2021
Ariolimax columbianus,40.777463,-124.147416,2018
Ariolimax columbianus,48.5934,-124.352867,2021
Ariolimax columbianus,40.686817,-124.204852,2020
Ariolimax columbianus,40.869258,-124.069305,2018
Ariolimax columbianus,41.365617,-124.011964,2019
Ariolimax columbianus,41.59183,-124.074746,2017
Ariolimax columbianus,41.793895,-124.085625,2018
Ariolimax columbianus,40.777692,-124.145843,2018
Ariolimax columbianus,40.873715,-124.058806,2019
Ariolimax columbianus,48.518647,-123.529245,2021
Ariolimax columbianus,40.777189,-124.148274,2018
Ariolimax columbianus,40.777282,-124.148127,2018
Ariolimax columbianus,40.83729,-124.068323,2018
Ariolimax columbianus,45.815155,-122.30908,2021
Ariolimax columbianus,40.878222,-124.076697,2021
Ariolimax columbianus,46.914437,-122.275628,2021
Ariolimax columbianus,44.012347,-123.259125,2021
Ariolimax columbianus,41.140153,-124.158375,2018
Ariolimax columbianus,40.883709,-124.083649,2017
Ariolimax columbianus,46.911049,-122.920937,2021
Ariolimax columbianus,40.869637,-124.071761,2021
Ariolimax columbianus,45.3135,-121.798242,2021
Ariolimax columbianus,48.598572,-124.355475,2021
Ariolimax columbianus,49.309696,-122.972679,2021
Ariolimax columbianus,41.366739,-124.010718,2021
Ariolimax columbianus,44.974808,-123.554087,2021
Ariolimax columbianus,48.597982,-124.356563,2021
Ariolimax columbianus,41.325986,-124.037069,2017
Ariolimax columbianus,40.776233,-124.145955,2018
Ariolimax columbianus,40.69157,-124.138122,2019
Ariolimax columbianus,40.694647,-124.138899,2017
Ariolimax columbianus,48.597642,-124.356139,2021
Ariolimax columbianus,49.132386,-123.827339,2021
Ariolimax columbianus,48.077281,-122.787813,2021
Ariolimax columbianus,49.04683,-122.817524,2021
Ariolimax columbianus,40.870142,-124.073302,2014
Ariolimax columbianus,49.240409,-123.197086,2021
Ariolimax columbianus,40.870916,-124.075228,2016
Ariolimax columbianus,44.668667,-123.228702,2021
Ariolimax columbianus,48.484667,-123.4436,2021
Ariolimax columbianus,47.574921,-121.894522,2021
Ariolimax columbianus,40.872114,-124.063454,2021
Ariolimax columbianus,47.85995,-123.92662,2021
Ariolimax columbianus,49.150004,-123.980664,2021
Ariolimax columbianus,47.697247,-122.051475,2021
Ariolimax columbianus,48.644015,-122.849408,2021
Ariolimax columbianus,48.389944,-123.515969,2021
Ariolimax columbianus,50.030545,-124.983642,2021
Ariolimax columbianus,49.305107,-122.969917,2021
Ariolimax columbianus,49.576931,-125.616486,2021
Ariolimax columbianus,49.234146,-123.965921,2021
Ariolimax columbianus,48.551168,-123.502618,2021
Ariolimax columbianus,40.776574,-124.145742,2021
Ariolimax columbianus,49.034,-122.685837,2021
Ariolimax columbianus,41.209372,-124.000442,2021
Ariolimax columbianus,47.800297,-122.081758,2021
Ariolimax columbianus,44.574602,-123.375489,2021
Ariolimax columbianus,49.015245,-122.463149,2021
Ariolimax columbianus,49.409871,-123.462058,2021
Ariolimax columbianus,46.915828,-122.275528,2021
Ariolimax columbianus,45.531278,-122.719308,2021
Ariolimax columbianus,49.044689,-125.684333,2021
Ariolimax columbianus,48.402829,-123.958158,2021
Ariolimax columbianus,49.014082,-122.460568,2021
Ariolimax columbianus,48.488219,-123.343331,2021
Ariolimax columbianus,45.51362,-122.70555,2021
Ariolimax columbianus,40.755139,-124.050024,2021
Ariolimax columbianus,57.663966,-136.0961,2021
Ariolimax columbianus,48.493845,-123.44489,2021
Ariolimax columbianus,40.416803,-123.972122,2021
Ariolimax columbianus,46.323962,-124.060117,2021
Ariolimax columbianus,49.307514,-122.973526,2021
Ariolimax columbianus,49.300544,-122.7051,2021
Ariolimax columbianus,48.468349,-123.299522,2021
Ariolimax columbianus,43.522621,-123.382809,2021
Ariolimax columbianus,44.035856,-123.057603,2021
Ariolimax columbianus,49.331867,-122.86705,2021
Ariolimax columbianus,45.644447,-122.92153,2021
Ariolimax columbianus,49.341908,-123.114905,2021
Ariolimax columbianus,43.333333,-123.588184,2021
Ariolimax columbianus,45.546105,-122.728247,2021
Ariolimax columbianus,45.284069,-123.708145,2021
Ariolimax columbianus,44.001861,-123.108207,2021
Ariolimax columbianus,49.037003,-122.685325,2021
Ariolimax columbianus,48.537579,-123.500688,2021
Ariolimax columbianus,44.023855,-123.049176,2021
Ariolimax columbianus,45.539499,-122.730182,2021
Ariolimax columbianus,49.314452,-122.906333,2021
Ariolimax columbianus,57.663934,-136.095788,2021
Ariolimax columbianus,57.04034,-135.255349,2021
Ariolimax columbianus,47.613029,-122.61729,2021
Ariolimax columbianus,48.489137,-123.344628,2021
Ariolimax columbianus,45.717195,-123.944305,2021
Ariolimax columbianus,57.656228,-136.103447,2021
Ariolimax columbianus,48.322446,-123.640631,2021
Ariolimax columbianus,45.645363,-122.892715,2021
Ariolimax columbianus,49.292946,-124.928173,2021
Ariolimax columbianus,49.365863,-123.2557,2021
Ariolimax columbianus,44.49931,-123.557433,2021
Ariolimax columbianus,47.505945,-123.821847,2021
Ariolimax columbianus,49.376933,-122.891456,2021
Ariolimax columbianus,44.021972,-123.054749,2021
Ariolimax columbianus,45.687967,-121.68843,2021
Ariolimax columbianus,49.057693,-125.723079,2021
Ariolimax columbianus,48.489475,-123.345528,2021
Ariolimax columbianus,48.835276,-124.199316,2021
Ariolimax columbianus,49.220775,-123.984895,2021
Ariolimax columbianus,44.939121,-124.013896,2021
Ariolimax columbianus,44.393292,-123.583983,2021
Ariolimax columbianus,47.861227,-123.933828,2021
Ariolimax columbianus,47.838593,-122.115395,2021
Ariolimax columbianus,44.007549,-123.108205,2021
Ariolimax columbianus,49.372498,-123.25707,2021
Ariolimax columbianus,45.02783,-124.008428,2021
Ariolimax columbianus,50.182072,-122.442909,2021
Ariolimax columbianus,45.645189,-122.009695,2021
Ariolimax columbianus,46.915012,-122.275283,2021
Ariolimax columbianus,47.710949,-122.371812,2021
Ariolimax columbianus,49.163269,-121.787461,2021
Ariolimax columbianus,49.290439,-124.925757,2021
Ariolimax columbianus,46.943474,-123.128937,2021
Ariolimax columbianus,49.253265,-122.834595,2021
Ariolimax columbianus,47.528778,-122.118544,2021
Ariolimax columbianus,49.057492,-125.723547,2021
Ariolimax columbianus,49.221869,-124.081975,2021
Ariolimax columbianus,49.373847,-122.654228,2021
Ariolimax columbianus,49.531753,-123.931512,2021
Ariolimax columbianus,48.503689,-122.642441,2021
Ariolimax columbianus,41.802417,-124.083769,2021
Ariolimax columbianus,49.234353,-124.198625,2021
Ariolimax columbianus,49.023145,-123.827581,2021
Ariolimax columbianus,45.397754,-122.283806,2021
Ariolimax columbianus,44.638195,-123.29628,2021
Ariolimax columbianus,45.34317,-122.624655,2021
Ariolimax columbianus,49.031638,-123.829362,2021
Ariolimax columbianus,49.270848,-122.558936,2021
Ariolimax columbianus,55.465253,-133.139861,2021
Ariolimax columbianus,49.378483,-122.664039,2021
Ariolimax columbianus,47.555397,-122.153732,2021
Ariolimax columbianus,49.11285,-125.8638,2021
Ariolimax columbianus,49.23976,-124.197628,2021
Ariolimax columbianus,49.302611,-122.7043,2021
Ariolimax columbianus,45.576418,-122.116735,2021
Ariolimax columbianus,49.036745,-122.022383,2021
Ariolimax columbianus,45.397694,-122.285092,2021
Ariolimax columbianus,49.316436,-122.909417,2021
Ariolimax columbianus,47.787411,-122.930489,2021
Ariolimax columbianus,49.300428,-122.702653,2021
Ariolimax columbianus,55.475118,-133.149114,2020
Ariolimax columbianus,47.272338,-122.02095,2021
Ariolimax columbianus,49.16628,-124.016887,2021
Ariolimax columbianus,49.023145,-123.827581,2021
Ariolimax columbianus,48.044277,-123.769664,2021
Ariolimax columbianus,48.661104,-124.694853,2021
Ariolimax columbianus,45.5163,-122.705673,2021
Ariolimax columbianus,48.356837,-123.744039,2021
Ariolimax columbianus,49.242697,-122.935397,2021
Ariolimax columbianus,50.890995,-118.794479,2021
Ariolimax columbianus,48.948821,-124.894439,2021
Ariolimax columbianus,44.63895,-123.296447,2021
Ariolimax columbianus,49.63912,-125.110808,2021
Ariolimax columbianus,50.034942,-125.3059,2021
Ariolimax columbianus,48.659072,-124.702164,2021
Ariolimax columbianus,49.789726,-126.461268,2021
Ariolimax columbianus,47.091335,-121.457113,2021
Ariolimax columbianus,48.658951,-124.702838,2021
Ariolimax columbianus,48.659764,-124.701164,2021
Ariolimax columbianus,49.019181,-123.817483,2021
Ariolimax columbianus,48.659722,-124.701264,2021
Ariolimax columbianus,49.287219,-121.770354,2021
Ariolimax columbianus,45.299999,-123.959999,2021
Ariolimax columbianus,48.659633,-124.701172,2021
Ariolimax columbianus,48.659611,-124.701242,2021
Ariolimax columbianus,49.023342,-123.821128,2021
Ariolimax columbianus,49.0192,-123.817467,2021
Ariolimax columbianus,45.430689,-122.545523,2021
Ariolimax columbianus,47.091335,-121.457113,2021
Ariolimax columbianus,49.251136,-124.946861,2021
Ariolimax columbianus,43.342504,-123.539409,2021
Ariolimax columbianus,49.024281,-123.822419,2021
Ariolimax columbianus,47.463281,-123.842743,2021
Ariolimax columbianus,48.659069,-124.702889,2021
Ariolimax columbianus,48.658667,-124.703455,2021
Ariolimax columbianus,48.657344,-124.705278,2021
Ariolimax columbianus,49.332958,-124.919774,2021
Ariolimax columbianus,49.022015,-123.827761,2021
Ariolimax columbianus,45.63467,-122.016717,2021
Ariolimax columbianus,49.695017,-124.970038,2021
Ariolimax columbianus,49.250862,-124.946259,2021
Ariolimax columbianus,40.877492,-124.076453,2021
Ariolimax columbianus,47.101627,-123.034461,2021
Ariolimax columbianus,49.021241,-123.821133,2021
Ariolimax columbianus,49.022944,-123.822228,2021
Ariolimax columbianus,49.097301,-123.869907,2021
Ariolimax columbianus,49.097301,-123.869907,2021
Ariolimax columbianus,49.026089,-125.646063,2021
Ariolimax columbianus,43.915821,-122.812645,2021
Ariolimax columbianus,47.274486,-122.019081,2021
Ariolimax columbianus,49.097301,-123.869907,2021
Ariolimax columbianus,49.441132,-123.706111,2021
Ariolimax columbianus,49.097301,-123.869907,2021
Ariolimax columbianus,47.840799,-122.180654,2021
Ariolimax columbianus,49.024193,-123.827802,2021
Ariolimax columbianus,49.097301,-123.869907,2021
Ariolimax columbianus,49.024353,-123.822839,2021
Ariolimax columbianus,48.394722,-123.945349,2021
Ariolimax columbianus,49.029164,-123.820856,2021
Ariolimax columbianus,48.65808,-124.691325,2021
Ariolimax columbianus,49.029994,-123.821092,2021
Ariolimax columbianus,49.021542,-123.821167,2021
Ariolimax columbianus,49.251358,-124.948967,2021
Ariolimax columbianus,49.021636,-123.821306,2021
Ariolimax columbianus,49.851708,-125.0997,2021
Ariolimax columbianus,49.027919,-123.828116,2021
Ariolimax columbianus,49.23355,-122.800292,2021
Ariolimax columbianus,49.028728,-123.822722,2021
Ariolimax columbianus,49.028717,-123.822083,2021
Ariolimax columbianus,49.025491,-123.828044,2021
Ariolimax columbianus,48.442238,-123.561133,2021
Ariolimax columbianus,49.267166,-122.872795,2021
Ariolimax columbianus,49.406971,-123.464859,2021
Ariolimax columbianus,45.586322,-122.79255,2021
Ariolimax columbianus,48.163331,-123.685662,2021
Ariolimax columbianus,49.027935,-123.829404,2021
Ariolimax columbianus,48.87881,-123.554415,2021
Ariolimax columbianus,49.024222,-123.822272,2021
Ariolimax columbianus,43.91592,-122.812645,2021
Ariolimax columbianus,49.236572,-122.800414,2021
Ariolimax columbianus,49.021228,-123.819808,2021
Ariolimax columbianus,49.229889,-122.803322,2021
Ariolimax columbianus,49.023994,-123.817681,2021
Ariolimax columbianus,47.46402,-123.844528,2021
Ariolimax columbianus,48.925877,-123.726654,2021
Ariolimax columbianus,49.228115,-122.44025,2021
Ariolimax columbianus,49.023906,-123.822783,2021
Ariolimax columbianus,49.023606,-123.822333,2021
Ariolimax columbianus,47.17275,-122.279487,2021
Ariolimax columbianus,49.029617,-123.819778,2021
Ariolimax columbianus,49.290614,-124.925887,2021
Ariolimax columbianus,49.680736,-123.145738,2021
Ariolimax columbianus,49.334039,-124.920173,2021
Ariolimax columbianus,47.462005,-122.134047,2021
Ariolimax columbianus,49.0297,-123.8198,2021
Ariolimax columbianus,41.790122,-124.081239,2021
Ariolimax columbianus,47.597805,-122.59758,2020
Ariolimax columbianus,49.132004,-123.819665,2021
Ariolimax columbianus,47.860408,-122.054139,2021
Ariolimax columbianus,43.99202,-123.09755,2021
Ariolimax columbianus,44.28085,-124.103492,2021
Ariolimax columbianus,47.18154,-122.248241,2021
Ariolimax columbianus,49.028305,-123.829767,2021
Ariolimax columbianus,49.17547,-122.818138,2021
Ariolimax columbianus,53.930044,-132.074743,2015
Ariolimax columbianus,47.053753,-122.954597,2021
Ariolimax columbianus,48.081733,-122.562263,2021
Ariolimax columbianus,49.349038,-121.709359,2021
Ariolimax columbianus,49.307556,-122.97364,2021
Ariolimax columbianus,49.250281,-122.955913,2021
Ariolimax columbianus,45.578602,-122.781153,2021
Ariolimax columbianus,49.206521,-122.734958,2021
Ariolimax columbianus,48.544608,-123.406875,2021
Ariolimax columbianus,47.258853,-121.926884,2021
Ariolimax columbianus,47.307071,-122.523926,2021
Ariolimax columbianus,46.29837,-124.071547,2021
Ariolimax columbianus,45.617108,-122.26437,2021
Ariolimax columbianus,49.044988,-123.776011,2021
Ariolimax columbianus,48.33853,-123.700242,2021
Ariolimax columbianus,49.224835,-123.963767,2021
Ariolimax columbianus,44.66422,-123.234458,2021
Ariolimax columbianus,48.432934,-123.48642,2021
Ariolimax columbianus,49.202386,-122.728942,2021
Ariolimax columbianus,49.045481,-123.782573,2021
Ariolimax columbianus,47.307535,-122.529201,2021
Ariolimax columbianus,49.040455,-122.680456,2021
Ariolimax columbianus,47.108992,-122.144899,2021
Ariolimax columbianus,47.313476,-122.530355,2021
Ariolimax columbianus,47.494722,-121.754679,2021
Ariolimax columbianus,45.519405,-122.718812,2021
Ariolimax columbianus,49.364042,-123.026505,2021
Ariolimax columbianus,49.046031,-123.841956,2021
Ariolimax columbianus,45.499815,-122.709972,2021
Ariolimax columbianus,48.470208,-123.550329,2021
Ariolimax columbianus,48.647065,-122.832186,2021
Ariolimax columbianus,46.193153,-123.975167,2021
Ariolimax columbianus,49.43923,-124.742253,2019
Ariolimax columbianus,48.528903,-124.44915,2021
Ariolimax columbianus,49.044792,-123.845306,2021
Ariolimax columbianus,49.23502,-124.120828,2021
Ariolimax columbianus,49.046555,-123.766677,2021
Ariolimax columbianus,41.362612,-124.022903,2021
Ariolimax columbianus,45.51499,-122.32473,2021
Ariolimax columbianus,49.2304,-122.451867,2021
Ariolimax columbianus,49.230031,-122.450369,2021
Ariolimax columbianus,49.125693,-123.825455,2021
Ariolimax columbianus,45.492163,-122.511497,2021
Ariolimax columbianus,45.596112,-122.423395,2021
Ariolimax columbianus,47.306259,-122.530843,2021
Ariolimax columbianus,45.576407,-122.791253,2021
Ariolimax columbianus,49.779458,-123.126399,2021
Ariolimax columbianus,45.618372,-122.267362,2021
Ariolimax columbianus,49.230853,-122.451661,2021
Ariolimax columbianus,47.886318,-121.948906,2021
Ariolimax columbianus,44.033476,-123.05918,2021
Ariolimax columbianus,49.232088,-124.11843,2021
Ariolimax columbianus,45.522777,-122.701327,2021
Ariolimax columbianus,45.883847,-123.943962,2021
Ariolimax columbianus,49.034447,-122.694006,2021
Ariolimax columbianus,48.162605,-123.681625,2021
Ariolimax columbianus,49.151958,-125.901405,2021
Ariolimax columbianus,47.717547,-122.026292,2021
Ariolimax columbianus,48.905751,-122.765194,2021
Ariolimax columbianus,47.307039,-122.5239,2021
